"_id","first_name","last_name","GP","Min_per","stops","oreb","dreb","treb","ast","stl","blk","pts"
"65d5e15c016cc2be02ff815d","Angel","Garcia","12","8.2","18.6855","0.25","0.9167","1.1667","0.1667","0.1667","0.5","6.75"
"65d5e15c016cc2be02ff848a","Nik","Garcia","5","1.8","3.7025","0.2","0.4","0.6","0.2","0.2","0","0"
"65d5e15d016cc2be02ffb871","Oscar","Garcia","29","26.9","53.0804","0.6552","1.1034","1.7586","0.1724","0.2759","0.0345","1.8966"
"65d5e15d016cc2be02ffbbc8","Eric","Garcia","2","3.8","5.99468","0.5","2","2.5","1","0.5","0","3.5"
"65d5e15f016cc2be02000f5e","Andrew","Garcia","11","8.9","16.7939","1.3636","0.8182","2.1818","0.2727","0.1818","0.0909","2.9091"
"65d5e160016cc2be02003c62","Isaiah","Garcia","4","0.5","0.401767","0","0","0","0","0","0","1.2857"
"65d5e161016cc2be02004b04","Andersson","Garcia","11","2.7","7.59688","0.7273","0.3636","1.0909","0.3636","0.3636","0.0909","2.2727"
"65d5e161016cc2be02004b8a","Dawson","Garcia","27","74","137.081","2.1481","4.4815","6.6296","0.7778","0.2593","0.4815","13"
"65d5e161016cc2be02004cbf","Roman","Garcia","1","0.3","0.19323","0","0","0","0.5","0","0","0"
"65d5e161016cc2be02004e4e","Jared","Garcia","20","20.3","38.6961","0.7143","1.8571","2.5714","0.2857","0.1429","0.3333","3.4762"
"65d5e161016cc2be02004fac","Javohn","Garcia","15","62.9","80.1522","0.3333","2.1333","2.4667","2.6","1.5333","0.6667","10.4"
"65d5e15c016cc2be02ff7e46","Alex","Garcia-Mendoza","28","74.2","132.97","1.6071","3.0357","4.6429","1","0.6429","0.1071","11"
"65d5e15c016cc2be02ff8b78","","","1","0.1","0.138031","0","0","0","0","0","0","0"
"65d5e160016cc2be020029c7","Tommy","Gardiner","3","0.1","0.261253","0","0","0","0","0","0","0"
"65d5e15c016cc2be02ff732d","Willis","Gardner","27","70","120.419","0.8148","1.6667","2.4815","2.1481","0.7407","0.2963","9.6296"
"65d5e15d016cc2be02ff9139","Davante","Gardner","33","19.9","49.6961","1.0606","1.1515","2.2121","0.303","0.1212","0.1515","4.6061"
"65d5e15d016cc2be02ff9451","Darius","Gardner","25","54.7","86.692","0.24","1.12","1.36","2.52","0.72","0.08","4.56"
"65d5e15d016cc2be02ffa6cd","Matt","Gardner","1","0.9","1.02771","2","0","2","0","0","0","2"
"65d5e15d016cc2be02ffb539","Kirby","Gardner","33","23.3","53.677","0.303","0.6667","0.9697","0.9091","0.4242","0.0303","1.2727"
"65d5e15e016cc2be02ffded3","Sean","Gardner","28","76.3","139.345","1.1034","2.2069","3.3103","1.2069","1.1379","0.2759","12.0345"
"65d5e15f016cc2be0200005f","Brock","Gardner","32","43.4","92.367","0.4571","2.6","3.0571","0.7429","0.3429","0.4286","5.9143"
"65d5e160016cc2be020017ec","John","Gardner","1","0.1","0.0907853","0","0","0","0","0","0","0"
"65d5e160016cc2be0200257f","Jayden","Gardner","31","75.6","169.108","3","5.4516","8.4516","1.2581","0.7742","0.4516","16.2903"
"65d5e160016cc2be02002a5c","Austin","Gardner","1","0.5","1.70983","0","0","0","0","1","0","0"
"65d5e160016cc2be02003cae","Myron","Gardner","8","6.5","16.0396","1","1.875","2.875","0.625","0","0.5","3.125"
"65d5e160016cc2be02001725","","","32","75.2","117.52","0.4857","1.2857","1.7714","1.6286","0.3714","0.1714","10.7714"
"65d5e15f016cc2be020013e9","","","10","4.9","8.86931","0","0.7","0.7","0.1","0","0","0.9"
"65d5e15c016cc2be02ff7f26","Edgar","Garibay","7","12.6","31.9417","2.5714","3.5714","6.1429","0.5714","0.5714","1.1429","7.4286"
"65d5e15d016cc2be02ffba1a","Patricio","Garino","30","66.9","175.252","1.1333","2.2333","3.3667","2.0667","2.2667","0.4333","8.8333"
"65d5e15d016cc2be02ff974e","Tyrone","Garland","30","14.3","27.6918","0.0333","0.2333","0.2667","0.4333","0.1667","0","2.6667"
"65d5e160016cc2be02002510","Darius","Garland","5","10.8","24.6937","0.4","3.4","3.8","2.6","0.8","0.4","16.2"
"65d5e15e016cc2be02ffcc63","Fred","Garmon","21","23.7","51.5036","0.1429","1.0476","1.1905","1.1905","0.8571","0","1.4762"
"65d5e15b016cc2be02ff6341","Nate","Garner","30","72.4","177.184","2.2","3.9333","6.1333","1.7","1.2","0.0667","10.1667"
"65d5e15b016cc2be02ff6530","Aaron","Garner","31","43.7","68.7064","0.2903","0.7097","1","0.871","0.2258","0.0968","5.4839"
"65d5e15c016cc2be02ff7266","","","27","40.3","85.0433","0.3333","1.8889","2.2222","1.2593","0.5556","0.2222","4.4815"
"65d5e15d016cc2be02ffa4ed","Jarvis","Garner","26","55.4","121.561","1.6538","4.3462","6","1.1154","0.6923","0.4615","10.2308"
"65d5e15d016cc2be02ffb6f2","Malik","Garner","30","44.5","91.0845","0.8667","1.7667","2.6333","0.7","0.5667","0.3","2.7"
"65d5e15d016cc2be02ffb95c","Conner","Garner","3","0.4","0.441501","0","0","0","0","0","0","0"
"65d5e15e016cc2be02ffdf60","Shep","Garner","34","70.9","151.182","0.5","2.2059","2.7059","2.2647","0.9706","0.0588","9.2059"
"65d5e15f016cc2be020000b6","Connor","Garner","4","1.8","5.70138","0.3333","1.3333","1.6667","0.6667","0.3333","0","3.3333"
"65d5e15e016cc2be02ffdd7a","Jordan","Garnett","15","7.6","12.4837","0.7647","0.5294","1.2941","0.1765","0.1176","0.0588","1.8824"
"65d5e161016cc2be02004c38","Kentrell","Garnett","22","17.5","28.5044","0","0.3333","0.3333","0.375","0.3333","0","1.9167"
"65d5e15d016cc2be02ff90ff","Paul","Garnica","30","36.4","95.2867","0.2667","1.5333","1.8","1.4667","1.0333","0.1","3.9"
"65d5e15f016cc2be020014e5","Karlis","Garoza","19","18.4","35.4296","1.2381","1.4286","2.6667","0.5714","0.2381","0.1429","1.9048"
"65d5e15c016cc2be02ff6a82","Adrien","Garr","8","6.1","12.0145","0.375","0.375","0.75","0.75","0.5","0.125","2.125"
"65d5e15d016cc2be02ffb970","Louis","Garret","24","44.1","78.9661","0.9167","1.3333","2.25","0.875","0.7083","0.2083","7.0417"
"65d5e15b016cc2be02ff6420","Diante","Garrett","31","79.3","165.38","0.2903","3","3.2903","5.129","0.9032","0.129","9.3226"
"65d5e15c016cc2be02ff6b86","Darrius","Garrett","11","5.4","17.5127","0.6364","1.4545","2.0909","0","0.1818","0.4545","1.4545"
"65d5e15d016cc2be02ff9202","Brandon","Garrett","9","3.8","10.7074","0.1111","1.4444","1.5556","0.1111","0.1111","0.1111","0.5556"
"65d5e15d016cc2be02ffa1c5","Robert","Garrett","26","19.2","39.2395","0.3077","1","1.3077","0.0769","0.0769","0.7308","1.2692"
"65d5e15d016cc2be02ffa4d1","Christian","Garrett","7","1","1.76775","0.1429","0.1429","0.2857","0.1429","0","0","0"
"65d5e15d016cc2be02ffa643","Amir","Garrett","22","46.1","103.115","1.6818","2.3636","4.0455","1.3182","1.3182","0.2273","7.3636"
"65d5e15d016cc2be02ffb7ed","Keelan","Garrett","14","10.3","14.6008","0.0714","0.4286","0.5","0.2857","0.2143","0","3"
"65d5e15d016cc2be02ffba91","Vincent","Garrett","12","3.9","8.42406","0.25","0.5833","0.8333","0.1667","0.0833","0.0833","1.5"
"65d5e15e016cc2be02ffdb13","Jarvis","Garrett","32","64.8","134.603","0.2727","2.0606","2.3333","2.8182","0.9394","0.0303","6.3939"
"65d5e15e016cc2be02ffdb87","KJ","Garrett","5","0.8","0.638534","0.2","0","0.2","0","0","0.2","0"
"65d5e15f016cc2be02fffdca","Jeff","Garrett","31","31.2","93.9008","1.1818","3.0303","4.2121","0.5152","0.6061","0.3333","3.4545"
"65d5e15f016cc2be020003ea","Brian","Garrett","5","0.9","1.5113","0","0.3333","0.3333","0","0","0","0.8333"
"65d5e15f016cc2be020012fb","Marcus","Garrett","39","47.9","148.581","0.9231","2.4359","3.359","1.1282","0.8974","0.2051","4.1282"
"65d5e15f016cc2be02001498","Zach","Garrett","4","0.4","0.49836","0","0","0","0","0","0","0"
"65d5e161016cc2be02004e85","Zondrick","Garrett","5","1","1.37307","0","0.2","0.2","0","0","0","0.4"
"65d5e15e016cc2be02ffc6ed","","","31","68","124.729","0.3871","2","2.3871","3","0.9355","0.0968","12.3548"
"65d5e15f016cc2be0200151c","Marcellus","Garrick","25","34.4","54.3735","0.5926","1","1.5926","0.4444","0.2963","0.0741","6.4815"
"65d5e160016cc2be02002a05","Danny","Garrick","27","55","83.4499","0.5484","2","2.5484","0.3226","0.3226","0.2258","8.2581"
"65d5e15c016cc2be02ff736a","Aaron","Garriott","15","53.7","54.301","0.4","1.8","2.2","1.7333","0.7333","0.0667","7.4667"
"65d5e15c016cc2be02ff7310","Justin","Garris","31","58.5","146.259","0.5161","3.129","3.6452","1.0968","1.1935","0.1613","6.2258"
"65d5e15c016cc2be02ff7376","Gary","Garris","31","80.7","201.629","1.3226","4.3548","5.6774","1","1.5806","0.4194","10.6774"
"65d5e15c016cc2be02ff6950","David","Garrison","5","1.2","1.67426","0.2","0.2","0.4","0","0","0","0.4"
"65d5e15c016cc2be02ff6974","Tarrence","Garrison","18","14.6","34.7325","0.3889","1.1667","1.5556","0.1667","0.2778","0.6111","1.2222"
"65d5e15c016cc2be02ff6b88","Rob","Garrison","35","78.4","175.905","0.6571","2.1143","2.7714","2.4857","1.3143","0.2571","10.9143"
"65d5e15e016cc2be02ffc735","Jerome","Garrison","27","95.4","138.537","0.5926","2.2593","2.8519","2.0741","0.4444","0.2963","17.1852"
"65d5e15f016cc2be02ffec13","Evan","Garrison","16","8.4","10.3795","0","0.1875","0.1875","0.3125","0","0","0.8125"
"65d5e160016cc2be02002806","Kevin","Garrison","6","0.8","1.10595","0","0","0","0.1429","0","0","1.4286"
"65d5e15d016cc2be02ffa782","Dylan","Garrity","26","84.2","130.543","0.1538","2","2.1538","7.0385","1","0","8"
"65d5e15e016cc2be02ffce04","Hayes","Garrity","30","53.9","95.5976","0.6333","2","2.6333","1.5333","0.5","0.0333","8.1667"
"65d5e160016cc2be02003a19","Matt","Garry","6","0.6","0.78282","0","0","0","0.1667","0","0","0"
"65d5e15c016cc2be02ff72ec","Nate","Garth","34","44.1","97.9693","0.2059","0.9118","1.1176","3.1176","0.6471","0.1176","4.0588"
"65d5e15f016cc2be02ffee96","Nick","Garth","25","61.7","99.6647","0.76","1.96","2.72","2.4","0.76","0","14.28"
"65d5e15f016cc2be02000d37","Nate","Garvey","29","14.8","29.711","0.0667","0.3667","0.4333","0.4","0.2","0.1","1.9667"
"65d5e161016cc2be0200500f","Will","Garvey","1","0.1","0.0491466","1.5","0","1.5","0","0","0","2"
"65d5e15e016cc2be02ffcca7","Dan","Garvin","26","42.6","106.184","1.7692","3.0385","4.8077","0.6923","0.4615","1.3462","5.7308"
"65d5e15f016cc2be020002ba","Najee","Garvin","29","41.3","83.804","0.7931","2.8966","3.6897","0.4138","0","0.3103","5.2414"
"65d5e15f016cc2be02000dee","Chance","Garvin","5","0.7","1.1966","0","0.2857","0.2857","0","0","0","0.2857"
"65d5e15c016cc2be02ff664f","Shawntes","Gary","31","64.1","150.37","1.6452","3.5806","5.2258","1.5484","0.871","0.3548","10.2581"
"65d5e15c016cc2be02ff665d","La'Ryan","Gary","27","52.2","102.174","1.5185","2.5926","4.1111","0.6296","0.5185","0.4444","7.0741"
"65d5e15c016cc2be02ff6aba","Dairese","Gary","34","59","145.825","0.4118","1.7647","2.1765","4.1176","1.1471","0","8.0882"
"65d5e15e016cc2be02ffc685","Dallas","Gary","29","38.6","76.9809","0.6552","2.069","2.7241","0.7241","0.2759","0.0345","6.1034"
"65d5e15e016cc2be02ffdeab","Mark","Gary","27","68","122.375","1.8276","4.069","5.8966","0.6897","0.4483","0.3103","10.4828"
"65d5e15f016cc2be02001247","Jeffrey","Gary","30","40.3","77.6945","0.375","1.25","1.625","1.3125","0.4062","0.0312","3.6562"
"65d5e160016cc2be02002e9e","Jeff","Gary","21","58.5","104.716","0.3182","1.9545","2.2727","2.1364","0.7273","0.0909","11.5"
"65d5e160016cc2be020046e4","Juwan","Gary","30","21.4","67.03","1.3333","1.5","2.8333","0.1667","0.4667","0.4","3.8333"
"65d5e15c016cc2be02ff816f","","","30","64.4","132.187","0.4333","1.3","1.7333","3.0333","1.5333","0","9.7"
"65d5e15f016cc2be02000390","Joe","Garza","27","14.3","27.7583","0.0333","0.5333","0.5667","0.4667","0.1333","0","1.7333"
"65d5e160016cc2be0200162d","Luka","Garza","33","53.8","141.8","2.3939","4","6.3939","1.0606","0.3333","0.9697","12.1212"
"65d5e15f016cc2be02ffef21","Mrdjan","Gasevic","26","22","45.4878","0.8846","1.3462","2.2308","0.5","0.1538","0.1538","2.5385"
"65d5e15b016cc2be02ff632d","Trevor","Gaskins","2","0.8","1.75477","0","1","1","0","0","0","2"
"65d5e15d016cc2be02ff90df","","","2","0.1","0.197792","0","0","0","0","0","0","0"
"65d5e15e016cc2be02ffc7a5","Tyler","Gaskins","28","31","62.1795","0.2857","1.2857","1.5714","0.6786","0.5357","0.1071","3.3929"
"65d5e15e016cc2be02ffcb4e","Gary","Gaskins","11","2.4","6.56175","0.6364","0.7273","1.3636","0.0909","0","0","0.8182"
"65d5e15f016cc2be02000e3e","","","26","57.3","105.269","0.7857","1.5714","2.3571","1.2857","0.8929","0.2143","5.1786"
"65d5e15f016cc2be020000e7","","","31","68.1","149.077","0.9062","1.5","2.4062","1.5312","1.3125","0.1875","7.9375"
"65d5e15f016cc2be020001a6","Mark","Gasperini","30","66.5","128.003","1.3667","2.8333","4.2","1.5333","0.6","0.5","11.7"
"65d5e15c016cc2be02ff6c63","","","13","6.6","9.78588","0.0769","0.1538","0.2308","0.2308","0.0769","0","1.7692"
"65d5e15d016cc2be02ff9390","Josh","Gasser","34","69.9","134.506","1.2353","2.6471","3.8824","2.2059","0.5","0.0588","5.9412"
"65d5e15f016cc2be02001081","Isaac","Gassman","31","33.9","74.6536","0.5625","1.2812","1.8438","0.5","0.5938","0.0625","3.7812"
"65d5e15c016cc2be02ff818b","Chris","Gaston","28","87.6","216.438","4.1071","7.2857","11.3929","1.5357","0.9286","1.7857","18"
"65d5e15d016cc2be02ffb490","Rashid","Gaston","30","49.8","124.533","2.9","3.4","6.3","0.4","0.3333","0.7","8.2667"
"65d5e15f016cc2be02fff31b","RaShid","Gaston","38","45.2","128.331","2.4474","3.4737","5.9211","0.6053","0.1579","0.5","7.3684"
"65d5e15f016cc2be0200009b","Anthony","Gaston","8","1.9","5.94877","0.2","0.8","1","0.3","0.4","0.1","1.3"
"65d5e15c016cc2be02ff6c92","Matt","Gatens","32","83.6","158.203","0.9688","2.8125","3.7812","2.2188","0.8125","0.3125","10.7812"
"65d5e15c016cc2be02ff6d7c","Yancy","Gates","31","57.8","133.147","2.7097","3.2258","5.9355","0.4516","0.4516","0.9355","10.4194"
"65d5e15c016cc2be02ff7e41","Phillip","Gates","12","3.7","4.57143","0.0833","0","0.0833","0.1667","0.1667","0","0.5833"
"65d5e15f016cc2be02fff118","Kaiser","Gates","30","22.9","68.3328","0.8","1.8","2.6","0.1667","0.3667","0.2333","3.2"
"65d5e15f016cc2be020003fd","Jalon","Gates","20","18.1","27.8782","0.125","0.375","0.5","0.2917","0.2083","0.0833","4.7083"
"65d5e160016cc2be020026aa","Gerrale","Gates","29","64.8","135.723","1.4848","3.4242","4.9091","1.6061","0.7273","0.4848","8.303"
"65d5e15e016cc2be02ffcdea","","","27","67.5","99.3864","0.3704","1.8148","2.1852","0.5185","0.6296","0.1111","8.1852"
"65d5e15f016cc2be02fff196","","","2","1.6","3.60426","0","1","1","0.5","0.5","0","1"
"65d5e15e016cc2be02ffe006","","","7","7.3","9.10746","0","0.5714","0.5714","0.8571","0","0","2.4286"
"65d5e15d016cc2be02ffa99e","Jordan","Gathers","31","28","57.2064","0.2581","0.9355","1.1935","1.2258","0.3548","0.0968","1.7419"
"65d5e15d016cc2be02ffb3f3","Rico","Gathers","36","41.2","124.685","2.3611","3.1667","5.5278","0.1944","0.4167","0.4722","5.5556"
"65d5e15b016cc2be02ff63e6","Anthony","Gatlin","27","38.9","73.3215","0.9259","1.7037","2.6296","0.4074","0.3333","0.4815","4.7037"
"65d5e15d016cc2be02ffa5ae","Demarcus","Gatlin","28","77.1","149.582","1.5714","2.6071","4.1786","2.6786","1","0.3929","10.3571"
"65d5e160016cc2be0200273f","Taelyr","Gatlin","27","37.9","67.7277","0.1429","1.0357","1.1786","1.4286","0.3571","0.1071","3.2143"
"65d5e15c016cc2be02ff6dd6","Darnell","Gatling","4","0.4","0.850241","0","0.25","0.25","0","0","0","0"
"65d5e15f016cc2be02000551","Shane","Gatling","33","28.7","51.8167","0.1515","0.5758","0.7273","0.5758","0.2121","0","4.697"
"65d5e15d016cc2be02ffa7b0","Darius","Gatson","28","86","156.26","0.2143","2.7143","2.9286","4.5","1","0.0714","6.5714"
"65d5e160016cc2be02004516","Evan","Gauger","10","6.9","11.6401","0.0833","0.8333","0.9167","0.4167","0.5","0.0833","1.6667"
"65d5e15d016cc2be02ffa7ca","Alex","Gauna","30","9.6","21.1259","0.3667","0.4333","0.8","0","0.0333","0.1","1.8333"
"65d5e15c016cc2be02ff6602","Paul","Gause","31","73.9","197.939","1.0645","3","4.0645","2.5161","2.5161","0.0323","7.7419"
"65d5e15d016cc2be02ffa4ea","Nate","Gause","22","17.8","42.5102","0.3636","0.9091","1.2727","0.2273","0.3182","0.4091","3.5"
"65d5e161016cc2be02004fff","Artemios","Gavalas","3","0.2","0.199084","0","0","0","0","0","0","0"
"65d5e15c016cc2be02ff75d1","Jay","Gavin","17","16.6","35.6549","0.6471","1.2353","1.8824","1.3529","0.3529","0.0588","5.5882"
"65d5e15d016cc2be02ffbb5e","Jimmy","Gavin","10","2","2.70476","0.1","0.1","0.2","0","0","0","1.3"
"65d5e160016cc2be020016ff","Chuck","Gavin","16","16.8","23.5435","0.8889","0.9444","1.8333","0.1111","0.0556","0.0556","2.2222"
"65d5e15c016cc2be02ff6627","","","4","0.7","1.98869","0.25","0.5","0.75","0","0","0.25","0.5"
"65d5e15d016cc2be02ffa984","Alex","Gavrilovic","30","29","61.2628","1.3","1.5333","2.8333","0.1333","0.0667","0.2","4.0333"
"65d5e15d016cc2be02ffb7c2","Strahinja","Gavrilovic","6","0.8","1.82398","0.1667","0.3333","0.5","0","0","0","0.3333"
"65d5e15d016cc2be02ff9032","Kamil","Gawrzydek","21","9.3","14.3081","0.381","0.2857","0.6667","0","0.0952","0.1905","0.5714"
"65d5e15b016cc2be02ff625e","","","34","65.9","121.687","0.3824","1.1176","1.5","1.7059","0.7941","0.0882","5.8235"
"65d5e15c016cc2be02ff68a2","Zane","Gay","27","54.7","104.137","0.7407","2","2.7407","1.5556","0.6296","0.5556","7.1111"
"65d5e15c016cc2be02ff70c8","Christopher","Gay","11","0.8","1.46289","0","0.0909","0.0909","0","0","0","0.6364"
"65d5e15d016cc2be02ff952a","Bradley","Gay","25","45.8","93.4049","0.8","2.52","3.32","0.72","0.72","0.04","7.4"
"65d5e160016cc2be0200268e","Clay","Gayman","27","9","14.951","0.4516","0.5161","0.9677","0.2581","0.2258","0.0968","2.0323"
"65d5e15c016cc2be02ff6b01","","","24","18.3","38.2513","0.6667","1.0417","1.7083","0.4583","0.1667","0.2917","1.625"
"65d5e15f016cc2be02000d3a","Colen","Gaynor","26","49.8","98.214","1.5926","2.8148","4.4074","0.2963","0.6667","0.2593","5.3704"
"65d5e15e016cc2be02ffda7d","Darryl","Gaynor II","27","60.3","90.3016","0.4828","0.931","1.4138","2","0.6552","0.069","8.9655"
"65d5e161016cc2be02004f3e","Nick","Gazelas","21","42.1","46.1796","0.2609","1.0435","1.3043","0.3478","0.1739","0.0435","5"
"65d5e15f016cc2be02fff10f","Erten","Gazi","30","35.3","63.279","0.3333","0.9333","1.2667","1.1667","0.2667","0.0667","2.1667"
"65d5e160016cc2be020016df","Sina","Gbadebo","16","4.9","7.50256","0.1765","0.2353","0.4118","0.3529","0","0","0.4118"
"65d5e15d016cc2be02ffa512","Michael","Gbinije","19","8.1","18.5773","0.2632","0.5789","0.8421","0.1579","0.1579","0.0526","1.7368"
"65d5e160016cc2be02003987","Noah","Gear","7","2.3","3.16033","0.1111","0.3333","0.4444","0.1111","0","0.1111","1.8889"
"65d5e15d016cc2be02ffa477","Seth","Gearhart","23","12.5","23.2218","0.3478","0.6957","1.0435","0.3913","0.0435","0.0435","1.3478"
"65d5e15d016cc2be02ffa218","Carlton","Geathers","28","17.6","41.2447","0.5357","1","1.5357","0.0357","0.2143","0.6071","1"
"65d5e15e016cc2be02ffda30","Martinas","Geben","22","12.6","28.6767","0.4091","1.1818","1.5909","0.4091","0.0455","0.3636","1.6364"
"65d5e15c016cc2be02ff7de0","David","Gebru","26","29.7","52.1292","1.0385","1.3462","2.3846","0.1538","0.1923","0.5385","3.8462"
"65d5e15b016cc2be02ff61fc","Alonzo","Gee","30","80.2","179.248","2.9333","4.3","7.2333","1.2667","0.8667","0.6667","15.1667"
"65d5e15d016cc2be02ffb74e","Mike","Gee","4","0.4","0.884395","0","0.25","0.25","0","0","0","0.75"
"65d5e15f016cc2be02fff027","Bryan","Gee","30","34.9","68.5364","0.1333","1.6","1.7333","1.4333","0.3333","0.0333","0.8"
"65d5e15f016cc2be020004d1","Reginald","Gee","30","56.1","108.698","0.9032","2.6129","3.5161","0.5484","0.4516","0.0968","8.6129"
"65d5e15c016cc2be02ff71a7","Earl","Gee II","17","6.1","13.9196","0.1176","0.2941","0.4118","0.5294","0.2941","0","2.1176"
"65d5e15b016cc2be02ff62ab","Bryan","Geffen","31","71.8","137.215","0.6129","1.7097","2.3226","2.4516","1","0.0645","9.1613"
"65d5e15e016cc2be02ffd377","Clide","Geffrard","30","38.1","90.0274","1.1515","1.7576","2.9091","0.8788","0.6061","0.4848","8.5455"
"65d5e15d016cc2be02ffb9b5","","","31","69.6","136.774","1.3548","3.0645","4.4194","0.9355","0.7097","0.5161","11.2903"
"65d5e15f016cc2be020012f6","Patrick","Geha","5","0.8","1.74395","0","0.4","0.4","0","0","0","0.4"
"65d5e15f016cc2be02fff01d","Gordon","Gehan","7","1.1","0.984779","0.2857","0","0.2857","0","0","0","0.5714"
"65d5e15d016cc2be02ffa51c","Grant","Gehlen","4","0.7","1.28902","0","0.25","0.25","0","0","0","0"
"65d5e15e016cc2be02ffdce3","Nate","Gehring","12","7.3","17.3227","0.2308","0.9231","1.1538","0.3077","0.4615","0.0769","0.6154"
"65d5e160016cc2be02003822","Oliver","Gehrke","5","4","7.21575","0","0.5","0.5","0.3333","0.3333","0","1.5"
"65d5e15c016cc2be02ff7273","Deremy","Geiger","17","9.6","19.6488","0.0588","0.7059","0.7647","1.0588","0.1765","0","2.2353"
"65d5e15d016cc2be02ffbc27","Dee","Geiger","10","2.3","9.60773","0","0.4","0.4","0.1","0.5","0.1","1"
"65d5e15f016cc2be020001b4","Jordan","Geist","32","54.8","122.116","0.3125","2.625","2.9375","1.9688","0.6875","0","7.0312"
"65d5e15d016cc2be02ffb9ec","Coltin","Gelb","1","0.1","0.0956359","0","0","0","0","0","0","0"
"65d5e15c016cc2be02ff6949","Pau","Geli","15","7.1","13.9222","0.2667","0.4","0.6667","0","0.1333","0","0.1333"
"65d5e15c016cc2be02ff7330","Harris","Gelin","8","1.4","1.683","0.125","0","0.125","0.125","0","0","0.5"
"65d5e15f016cc2be02000243","Bryan","Gellineau","21","15.3","41.5665","1.087","1.7391","2.8261","0.0435","0.2174","0.3913","3.1304"
"65d5e15f016cc2be020004bb","Grant","Gelon","12","2.7","5.69583","0.1667","0.25","0.4167","0","0.0833","0","1.8333"
"65d5e15c016cc2be02ff6c89","Andy","Genao","28","60.5","120.034","1.75","3.8214","5.5714","1.4286","0.6429","0.2143","7.4643"
"65d5e15d016cc2be02ffb980","Alex","Gendelman","3","0.3","0.361221","0","0","0","0","0","0","0"
"65d5e160016cc2be020047ee","Ryan","Gendron","1","0.2","1.60405","0","0.5","0.5","0.5","1","0","1.5"
"65d5e15e016cc2be02ffc93e","Zach","Gengler","28","21.1","44.5694","0.1071","0.7143","0.8214","0.5357","0.4643","0.0714","2.5"
"65d5e15f016cc2be020003e0","Cory","Gensler","34","77.2","162.534","0.7297","3.3784","4.1081","1.0811","1.1081","0.4324","7.1622"
"65d5e15c016cc2be02ff8048","Roman","Gentry","28","75.4","155.036","1.3929","2.7857","4.1786","2.1071","1.1429","0.3214","13.8214"
"65d5e15d016cc2be02ffa8bb","Josh","Gentry","12","4.6","8.23479","0.0833","0.25","0.3333","0.1667","0.1667","0","0.3333"
"65d5e15f016cc2be02fffe48","Cole","Gentry","8","10.3","22.639","0","1.9","1.9","1.9","0.4","0","3.3"
"65d5e15c016cc2be02ff71d6","Dwight","Gentry II","16","9.2","19.4376","0.3125","0.5625","0.875","0.875","0.375","0","2.1875"
"65d5e15c016cc2be02ff82b7","Jeff","Georgatos","13","5.6","7.96813","0.2308","0.2308","0.4615","0","0.0769","0","0.6154"
"65d5e15c016cc2be02ff6c8f","Paul","George","33","85.2","227.655","1.8182","4.303","6.1212","1.8485","1.7273","1","14.2424"
"65d5e15d016cc2be02ffa3ac","Grayson","George","6","0.2","0.65482","0.1667","0.1667","0.3333","0","0","0","0"
"65d5e15e016cc2be02ffdb4a","Nahshon","George","12","10.8","21.9401","1.0714","1.7857","2.8571","0.1429","0.2143","0.0714","1.6429"
"65d5e15f016cc2be02ffec2b","Jack","George","2","0.2","0.992169","0","1","1","0","0","0","0"
"65d5e15f016cc2be02fffc38","Conner","George","10","0.9","2.25461","0","0.3","0.3","0.1","0","0","0.6"
"65d5e15f016cc2be02fffeef","Bradley","George","30","23.9","41.9832","0.2667","0.5667","0.8333","0.8333","0.1667","0.0667","2.4333"
"65d5e15f016cc2be0200128e","Samson","George","14","4","7.28045","0.2143","0.6429","0.8571","0.0714","0","0","0.7857"
"65d5e15f016cc2be02001484","Darius","George","27","26.9","82.476","0.9286","2.1429","3.0714","0.2857","0.6429","0.3929","4.6071"
"65d5e161016cc2be02004e72","Gideon","George","26","33.8","73.9381","1.1481","2.3704","3.5185","0.3704","0.2963","0.2222","5.3704"
"65d5e15d016cc2be02ffb604","Marcus","Georges-Hunt","31","72","150.159","1.8387","3.0323","4.871","1.4839","0.7742","0.0968","10.7742"
"65d5e160016cc2be020023cf","Dimitri","Georgiadis","3","0.7","0.866675","0.3333","0.5","0.8333","0.1667","0.5","0","1.5"
"65d5e15f016cc2be02000509","David","Georgiev","4","0.3","0.416853","0.2","0.4","0.6","0.4","0","0.2","1"
"65d5e15d016cc2be02ff8d98","Aaron","Geramipoor","16","7.1","15.8282","0.4375","0.625","1.0625","0","0.125","0.125","0.375"
"65d5e15b016cc2be02ff6332","Beau","Gerber","13","1.9","4.83858","0.3077","0.3846","0.6923","0.1538","0","0","0.6154"
"65d5e160016cc2be02002844","Raef","Gerdes","6","1.4","1.20171","0","0","0","0.1429","0","0","1.5714"
"65d5e15c016cc2be02ff76c1","Dan","Geriot","35","56.8","125.606","0.8286","3.2","4.0286","1.9429","0.1714","0.0286","6.8286"
"65d5e15f016cc2be02000248","Eugene","German","28","40.1","68.3568","0.2581","1.0968","1.3548","0.871","0.3226","0.0968","9"
"65d5e160016cc2be02003941","Jacob","Germany","28","37.4","100.064","1.2258","3.129","4.3548","0.3226","0.4516","0.8065","5.4516"
"65d5e160016cc2be02004493","Jonah","Geron","1","0.1","0.0882532","0","0","0","0","0","0","0"
"65d5e161016cc2be02004ecb","Jordan","Geronimo","21","15.2","32.6483","0.5714","1.1905","1.7619","0.2381","0.2857","0.0952","2.2381"
